CustomerID,Item Number,Description,Status,Brand,Category,Sub-Category,Qty purchased,% of Total,Avg. Price,Amount,WalkPosition,SubPosition,NeverAdd,NeverAddReason,WalkEnabled
302021,83815,"Focus Auto, 2-pc Blind Spot Mirror,  Dia. 2"", b/c",Active,CTG,Auto,Accessories,60,0.00036101,$0.95,$57.00,,,,,YES
302021,89760,"Focus Auto, Non-slip Dash Mat, Slide Blister",Active,CTG,Auto,Accessories,12,8.36E-05,$1.10,$13.20,,,,,YES
302021,U1P-10689,"Little Trees Air Fresheners, X-Tra Strength, New Car Scent",Active,CTG,Auto,Air Fresheners,24,0.000197605,$1.30,$31.20,,,,,YES
302021,UCD-10155-24-6,"Little Trees Air Fresheners, Black Ice, 24-pcs per polybag",Active,CTG,Auto,Air Fresheners,120,0.000668818,$0.88,$105.60,,,,,YES
302021,UCD-10189-24-6,"Little Trees Air Fresheners, New  Car, 24-pcs Counter Box Pack",Active,CTG,Auto,Air Fresheners,120,0.000668818,$0.88,$105.60,,,,,YES
302021,UCD-10311-24-6,"Little Trees Air Fresheners, Wild Cherry, 24-pcs per polybag",Active,CTG,Auto,Air Fresheners,48,0.000267527,$0.88,$42.24,,,,,YES
302021,UCD-10312-24-6,"Little Trees Air Fresheners, Strawberry, 24-pcs per polybag",Active,CTG,Auto,Air Fresheners,48,0.000300968,$0.99,$47.52,,,,,YES
302021,Z1K-10000-GL,"Little Trees Air Fresheners,24pc/st 5 Asst'd Scents, refer Z1K-10000-GJ",Active,CTG,Auto,Air Fresheners,72,0.000401291,$0.88,$63.36,,,,,YES
302021,81910,"Focus Auto Windshield Cleaner,  clam shell pack",Active,CTG,Auto,Car washing & cleaning,156,0.001976052,$2.00,$312.00,,,,,YES
302021,81911,"Focus Auto Windshield Cleaner Pads,  2-pc. Set, Microfibre, clamshell",Active,CTG,Auto,Car washing & cleaning,36,0.000287288,$1.26,$45.36,,,,,YES
302021,83216,"Focus Auto  Microfibre Super Mitt, 2-in-1, hanging card",Active,CTG,Auto,Car washing & cleaning,48,0.000653617,$2.15,$103.20,,,,,YES
302021,83818,"Focus Auto  3-pc Detail Brush Set,  6.75"", t.o.c.",Active,CTG,Auto,Car washing & cleaning,72,0.000501613,$1.10,$79.20,,,,,YES
302021,89102,"H.E., Window Squeegee Colour Box",Active,CTG,Auto,Car washing & cleaning,6,9.12E-05,$2.40,$14.40,,,,,YES
302021,83799,"Focus Auto Reflective Safety Vest, Orange, opp bag w/ insert",Active,CTG,Auto,Safety & Security,20,0.00036101,$2.85,$57.00,,,,,YES
302021,83825,"Focus A. 5.5"" Tire Pressure Gauge,   b/c",Active,CTG,Auto,Tools & Parts,24,0.000129203,$0.85,$20.40,,,,,YES
302021,83874,"Focus Auto Funnel, Set of 2  Label",Active,CTG,Auto,Tools & Parts,108,0.000684018,$1.00,$108.00,,,,,YES
302021,5001,"Tootsie Baby 3-pc Bath Boat, 2 asst, 4.25"", pbh",Active,CTG,Baby,Bath Toys,72,0.000418011,$0.92,$66.00,,,,,YES
302021,5003,"Tootsie Baby, Bath Toy Storage Net 44x34x13cm, white, col box",Active,CTG,Baby,Bath Toys,18,0.000313508,$2.75,$49.50,,,,,YES
302021,5093,"Tootsie Baby,3p Dino Bath Squirters pvc bag, 70g, vinyl",Inactive,CTG,Baby,Bath Toys,6,0.000140604,$3.70,$22.20,,,,,YES
302021,5094,"Tootsie Baby,Occupation Bath Figure 7.5cm (h), pvc bag w header, vinyl",Active,CTG,Baby,Bath Toys,12,0.00036861,$4.85,$58.20,,,,,YES
302021,76062,"Tootsie Baby, Rubber Ducks, 3 asst, mesh bag w hang tag, shower",Active,CTG,Baby,Bath Toys,72,0.000803721,$1.76,$126.90,,,,,YES
302021,76063,"Tootsie Baby, 3pc Sea Bath Squirts, pvc bag w header,",Active,CTG,Baby,Bath Toys,18,0.000399011,$3.50,$63.00,,,,,YES
302021,76064,"Tootsie Baby, 3pc Farm Bath Squirts pvc bag w header",Active,CTG,Baby,Bath Toys,12,0.000266007,$3.50,$42.00,,,,,YES
302021,76065,"TootsieB,3pc Transport Bath Squirts pvc bag w header,",Active,CTG,Baby,Bath Toys,24,0.000577615,$3.80,$91.20,,,,,YES
302021,5077,"Tootsie Baby, Bib with Patch Pocket ,3 asst, header card",Active,CTG,Baby,Bibs,12,0.000152004,$2.00,$24.00,,,,,YES
302021,5129,"Tootsie Baby, 12m+ Girls Bib w Pocket, 3-asst, hc",Active,CTG,Baby,Bibs,12,0.000152004,$2.00,$24.00,,,,,YES
302021,5130,"Tootsie Baby, 12m+ Boys Bib w Pocket, 3-asst, hc",Active,CTG,Baby,Bibs,12,0.000152004,$2.00,$24.00,,,,,YES
302021,5407,"Tootsie Baby, Bandana Drool Bib, 100%cotto,3 ast h/c,velcro closure",Active,CTG,Baby,Bibs,60,0.00038001,$1.00,$60.00,,,,,YES
302021,76746,"Tootsie Baby, 1-pc Printed EVA Bib  w/Pocket, 2 col., h/c",Active,CTG,Baby,Bibs,24,0.000197605,$1.30,$31.20,,,,,YES
302021,76747,"Tootsie Baby Terry Bib w/ PEVA back 75% cotton/25% poly, (# 05408 )",Active,CTG,Baby,Bibs,48,0.000456012,$1.50,$72.00,,,,,YES
302021,5072,"Tootsie Baby, Cotton Blanket, 2-Layer, 30x30"", 3 asst",Active,CTG,Baby,Blankets,6,0.000266007,$7.00,$42.00,,,,,YES
302021,5410,"Tootsie Baby, Embossed Fleece Blanket, 2-asst, 30""x40""",Active,CTG,Baby,Blankets,12,0.000323009,$4.25,$51.00,,,,,YES
302021,5024,"Tootise Baby, Matte 4oz Bottle 4 asst, hc, (w character)",Active,CTG,Baby,Bottles & Acc.,60,0.000634617,$1.67,$100.20,,,,,YES
302021,5025,"Tootise Baby, Matte 8oz Bottle 3-asst, hc",Active,CTG,Baby,Bottles & Acc.,24,0.000326809,$2.15,$51.60,,,,,YES
302021,5061,"Tootsie Baby, 3 Section Milk Powder Dispenser,hc",Active,CTG,Baby,Bottles & Acc.,12,0.000238646,$3.14,$37.68,,,,,YES
302021,5110,"Tootsie Baby, 5oz Bottle (150mL), 3 asst, hc",Active,CTG,Baby,Bottles & Acc.,24,0.000228006,$1.50,$36.00,,,,,YES
302021,5111,"Tootsie Baby, 8oz Bottle (250mL), 3 asst, hc",Active,CTG,Baby,Bottles & Acc.,36,0.00036481,$1.60,$57.60,,,,,YES
302021,5350,"Tootsie Baby, 8oz Feeding Bottle w print + silicone nipple, 6 asst",Active,CTG,Baby,Bottles & Acc.,36,0.000513014,$2.25,$81.00,,,,,YES
302021,76713,"Tootsie Baby 2-in-1 Bottle Brush, b/c",Active,CTG,Baby,Bottles & Acc.,72,0.000832222,$1.83,$131.40,,,,,YES
302021,76776,"10oz BPA Free Clear Bottle,Silicone Nipple,Easy Grip, 3 Asst Col.Header",Inactive,CTG,Baby,Bottles & Acc.,60,0.000634617,$1.67,$100.20,,,,,YES
302021,76782,"8oz BPA Free Clear Bottle, Silicone Nipple,Round, 3/c ,Header",Active,CTG,Baby,Bottles & Acc.,24,0.000220406,$1.45,$34.80,,,,,YES
302021,76793,"Tootsie Baby 2pk Silicone Nipples, b/c",Active,CTG,Baby,Bottles & Acc.,36,0.000262207,$1.15,$41.40,,,,,YES
302021,83136,"Tootsie Baby, Bottle Brush w/ Nipple Brush, b/c",Active,CTG,Baby,Bottles & Acc.,96,0.000516814,$0.85,$81.60,,,,,YES
302021,5113,"Tootsie Baby, Snack Catcher, 3 asst, hc",Active,CTG,Baby,Bowls & Plates,18,0.000256507,$2.25,$40.50,,,,,YES
302021,5054,"Tootsie Tots, 3-4t Stripe Socks 3asst, dogs w/ hats, hc",Active,CTG,Baby,Clothing & Acc.,48,0.000228006,$0.75,$36.00,,,,,YES
302021,76914,"Tootsie Baby,Cotton Hat/Mittens Set ,3 col., New Born h/c+ J-hook",Active,CTG,Baby,Clothing & Acc.,60,0.000615616,$1.62,$97.20,,,,,YES
302021,76928,"Tootsie Baby,2-pc Burp Cloth,  2 col., h/c",Active,CTG,Baby,Clothing & Acc.,12,0.000239406,$3.15,$37.80,,,,,YES
302021,5019,"Tootsie Baby, 10oz Soft Spout Sippy w Handle, 3asst, h/c",Active,CTG,Baby,Cups,36,0.000702259,$3.08,$110.88,,,,,YES
302021,5103,"Tootsie Baby, Sipper Cup, 4 asst Flip-Up Spout, 14oz, hc,",Active,CTG,Baby,Cups,36,0.000513014,$2.25,$81.00,,,,,YES
302021,5351,"Tootsie Baby, 6oz Printed Sipper w Handles, 4-asst, h/c",Active,CTG,Baby,Cups,36,0.000513014,$2.25,$81.00,,,,,YES
302021,76778,"Tootsie Baby, 7oz Twin-Handle Spill Proof Cup,2-Colours,header(ES11812)",Active,CTG,Baby,Cups,24,0.000235606,$1.55,$37.20,,,,,YES
302021,76819,"Tootsie Baby,12oz Thumb Grip Sipper Cup w/ Round Swivel, 4/c, header",Active,CTG,Baby,Cups,24,0.00038761,$2.55,$61.20,,,,,YES
302021,5053,"Tootsie Baby, 3pcs Heat Sensitive Spoons, Col Changing, 2 asst, b/c",Active,CTG,Baby,Cutlery,48,0.000334409,$1.10,$52.80,,,,,YES
302021,5091,"Tootsie Baby, 3-pc Cutlery Set 3 asst, bc",Active,CTG,Baby,Cutlery,36,0.000490213,$2.15,$77.40,,,,,YES
302021,82133,"Tootsie Baby, 10-pc Infant Spoons, , b/c           (ES87609)",Active,CTG,Baby,Cutlery,48,0.000288808,$0.95,$45.60,,,,,YES
302021,5023,"Tootsie Baby, Silicone Pacifier ,6m+, 4-asst, b/c",Active,CTG,Baby,Pacifiers,36,0.000330609,$1.45,$52.20,,,,,YES
302021,5026,"Tootsie Baby, Matte 2pcs Pacifier 4 col, 0m+/6m+, bc,(solid colours)",Active,CTG,Baby,Pacifiers,32,0.000344542,$1.70,$54.40,,,,,YES
302021,5112,"Tootsie Baby, Pacifier wCase, 3asst, hc",Active,CTG,Baby,Pacifiers,12,0.000104123,$1.37,$16.44,,,,,YES
302021,76790,"Tootsie Baby,2-pk Baby Silicone Pacifiers,2/C/2age (0m&6 m),b/c, 3-asst styles",Active,CTG,Baby,Pacifiers,12,0.000106403,$1.40,$16.80,,,,,YES
302021,76791,"Tootsie Baby,1-pk Baby Silicone Pacifiers with cover,b/c,3 colours",Active,CTG,Baby,Pacifiers,12,8.36E-05,$1.10,$13.20,,,,,YES
302021,5015,"Tootsie Baby, Bath Mitt Puppet ,2-asst, wrap card",Active,CTG,Baby,Personal Care,24,0.000349609,$2.30,$55.20,,,,,YES
302021,5073,"Tootsie Baby, Clipper & Scissor Set, b/c",Active,CTG,Baby,Personal Care,12,0.000106403,$1.40,$16.80,,,,,YES
302021,5095,"Tootsie Baby,Soft-When-Wet BathMitt 3 asst, pvc bag",Active,CTG,Baby,Personal Care,12,0.000110203,$1.45,$17.40,,,,,YES
302021,5096,"Tootsie Baby, Bath Sponge w/ Cloud 42g, 3 asst, ht",Active,CTG,Baby,Personal Care,72,0.000474253,$1.04,$74.88,,,,,YES
302021,5099,"Tootsie Baby Potty Training Seat 38*31.5*10cm, white, 9/pdq",Active,CTG,Baby,Personal Care,54,0.001214132,$3.55,$191.70,,,,,YES
302021,5100,"Tootsie Baby, 354ml Lotion Unscented, Made in Canada",Active,CTG,Baby,Personal Care,96,0.000881623,$1.45,$139.20,,,,,YES
302021,5101,"Tootsie Baby, 354ml Shampoo Unscented,Tear-free,Made in Canada",Active,CTG,Baby,Personal Care,84,0.000931025,$1.75,$147.00,,,,,YES
302021,5406,"Tootsie Baby, 5-pc Washcloth, 2asst 9""x 9""  (CS)",Active,CTG,Baby,Personal Care,72,0.000980426,$2.15,$154.80,,,,,YES
302021,76077,"Tootsie Baby, 200g Cornstarch Baby Powder, no talc, label, (82434)",Active,CTG,Baby,Personal Care,96,0.000984986,$1.62,$155.52,,,,,YES
302021,76700,"Tootsie Baby, Diaper Bag Dispenser, w/15bags, 3 Col, b/c",Active,CTG,Baby,Personal Care,60,0.000418011,$1.10,$66.00,,,,,YES
302021,76703,"Tootsie Baby, 60-pc Disposable Diaper Bags,opp w/hc",Active,CTG,Baby,Personal Care,120,0.000820822,$1.08,$129.60,,,,,YES
302021,76719,"Tootsie Baby, Portable Diaper Changing Pad,68x35cm, 2col, PVC bag",Active,CTG,Baby,Personal Care,30,0.000551015,$2.90,$87.00,,,,,YES
302021,76753,"Tootsie Baby, Soft Potty Toilet Seat, 2 Styles, Shrink-wrapped",Active,CTG,Baby,Personal Care,24,0.000596616,$3.93,$94.20,,,,,YES
302021,76773,"Tootsie Baby, 75-pc Baby Wipes, UNSCENTED, 35gsm",Active,CTG,Baby,Personal Care,528,0.004280433,$1.28,$675.84,,,,,YES
302021,76775,"Tootsie Baby, Baby Brush & Comb Set 4 Asst. blister card (ES11908)",Active,CTG,Baby,Personal Care,60,0.000608016,$1.60,$96.00,,,,,YES
302021,76824,"Tootsie Baby,Finger Toothbrush with Protective Case, b/c",Active,CTG,Baby,Personal Care,48,0.00038001,$1.25,$60.00,,,,,YES
302021,82130,"Tootsie Baby, 8-pc Baby Diaper Pins b/c,",Active,CTG,Baby,Personal Care,60,0.000239406,$0.63,$37.80,,,,,YES
302021,82132,"Tootsie Baby,  Baby Grooming Set, 2 asst. cols.,window box",Active,CTG,Baby,Personal Care,36,0.000399011,$1.75,$63.00,,,,,YES
302021,82422,Tootsie Baby 200ml (6.7oz) Baby Oil  Flip-up Bottle,Active,CTG,Baby,Personal Care,144,0.001459239,$1.60,$230.40,,,,,YES
302021,76715,"Tootsie Baby Premium Twist & Turn Rattle, 6 asst, b/c",Active,CTG,Baby,Rattles & Teethers,60,0.000703019,$1.85,$111.00,,,,,YES
302021,76786,"Tootsie Baby, Bear Keys Rattle Teether, 3 Col,blister card",Active,CTG,Baby,Rattles & Teethers,60,0.000646017,$1.70,$102.00,,,,,YES
302021,5057,"Tootsie Baby, Clear Door Cushion & Stopper, PVC , bc",Active,CTG,Baby,Safety,12,0.000110203,$1.45,$17.40,,,,,YES
302021,5058,"Tootsie Baby, Door Stopper With Metal, bc",Active,CTG,Baby,Safety,24,0.000273607,$1.80,$43.20,,,,,YES
302021,5104,"Tootsie Baby, 4-pc Corner Protector Premium, 5.3*5cm, b/c",Active,CTG,Baby,Safety,48,0.000562415,$1.85,$88.80,,,,,YES
302021,5105,"Tootsie Baby, Multi-Purpose Latch Medium, Silver, 14x3.2x1.3cm, b/c",Active,CTG,Baby,Safety,36,0.000581415,$2.55,$91.80,,,,,YES
302021,5106,"Tootsie Baby, Multi-Purpose Latch Large, Silver, 18x3.2x1.3cm, b/c",Active,CTG,Baby,Safety,24,0.000402811,$2.65,$63.60,,,,,YES
302021,5311,"Tootsie Baby, Baby On Board Sign w/  Suction Cup, b/c",Active,CTG,Baby,Safety,84,0.000451452,$0.85,$71.28,,,,,YES
302021,76032,"Tootsie Baby, Handy Stroller Hook 3col 16cm, hang card",Active,CTG,Baby,Safety,36,0.000581415,$2.55,$91.80,,,,,YES
302021,76856,"Tootsie Baby, Cabinet Latch,  4x1.5x0.5"", b/c",Active,CTG,Baby,Safety,60,0.000418011,$1.10,$66.00,,,,,YES
302021,76857,"Tootsie Baby, 2pc White Angle Lock,  3x3x1.5"", b/c",Active,CTG,Baby,Safety,48,0.000440812,$1.45,$69.60,,,,,YES
302021,76858,"Tootsie Baby, Refrigerator Lock , 3.5x2x0.5"", b/c",Active,CTG,Baby,Safety,12,8.36E-05,$1.10,$13.20,,,,,YES
302021,76862,"Tootsie Baby Cabinet Glide Lock, white, b/c",Active,CTG,Baby,Safety,36,0.000228006,$1.00,$36.00,,,,,YES
302021,76879,"Tootsie Baby, Premium Foam Corner Protectors, b/c",Active,CTG,Baby,Safety,48,0.00076002,$2.50,$120.00,,,,,YES
302021,76916,"Tootsie Baby, Mosquito Net Cover, PVC bag w /snap, insert,",Active,CTG,Baby,Safety,24,0.000357209,$2.35,$56.40,,,,,YES
302021,82400,"Tootsie Baby, Stroller Rain Cover PVC bag w/insert",Active,CTG,Baby,Safety,48,0.000425611,$1.40,$67.20,,,,,YES
302021,83624,"Tootsie Baby, 6-pc Electrical Outlet Caps, b/c (DCS)",Active,CTG,Baby,Safety,60,0.000285768,$0.75,$45.12,,,,,YES
302021,PP4699,"PP 180g  Fizzer Giftbox - 4 Scents Citrus, Jasmine, Lavender, Tea Rose",Active,CTG,Bath & Body Care,Bath Fizzer,12,0.000171005,$2.25,$27.00,,,,,YES
302021,PP4857,PP 230g Fruit Shape Fizzer - Strawberry Box Pack,Active,CTG,Bath & Body Care,Bath Fizzer,12,0.000226486,$2.98,$35.76,,,,,YES
302021,PP3563,"PP Hand Soap, 3 scents, PET Bottle 480Ml/16.2 Fl.Oz , 2 Tone Matt Pump",Active,CTG,Bath & Body Care,Hand Soap,48,0.000820822,$2.70,$129.60,,,,,YES
302021,PP4249,"PP Hand Soap, 3 scents, PET Bottle 520Ml/17.5 Fl.Oz, Black Pump",Active,CTG,Bath & Body Care,Hand Soap,48,0.000851223,$2.80,$134.40,,,,,YES
302021,PP4446,"PP, Hand Soap Bottle, Lemon Citrus 490Ml/16.5Fl.Oz. Pump Bottle",Active,CTG,Bath & Body Care,Hand Soap,54,0.000828422,$2.42,$130.80,,,,,YES
302021,PP8410,PP Self Foaming Hand Soap  2 Scents 500Ml/16.8Fl.Oz Foaming Hand Soap,Active,CTG,Bath & Body Care,Hand Soap,12,0.000216606,$2.85,$34.20,,,,,YES
302021,20166,"2027 16 Month Calendar, 12""x11"", 12 Designs, 72/dsp (Bilingual)",Active,CTG,Calendar and Planner,Calendar,648,0.004719725,$1.15,$745.20,,,,,YES
302021,20171,"2027 16 Month Calendar, 12""x11"" 120/DPY, 12 designs (Bilingual)",Active,CTG,Calendar and Planner,Calendar,360,0.002622069,$1.15,$414.00,,,,,YES
302021,20234,"2027 Calendar w/Easel Back Stand, 6x7"",4/s,6 sheets,48/PDQ(Bilingual)",Active,CTG,Calendar and Planner,Calendar,144,0.001048828,$1.15,$165.60,,,,,YES
302021,30104,"2027 16 Month Magnetic Locker Calendar,4/s,48/PDQ,8x8""(Bilingual)",Active,CTG,Calendar and Planner,Calendar,192,0.001216032,$1.00,$192.00,,,,,YES
302021,20167,"28 Month Pocket Calendar, 2027-2028 , 72/dsp, 6 designs (Bilingual)",Active,CTG,Calendar and Planner,Planner,216,0.000793461,$0.58,$125.28,,,,,YES
302021,20531,"2027 Weekly Pocket Planner, 4asst., 72pcs/PDQ, 6.75""x3.75"" (Bilingual)",Active,CTG,Calendar and Planner,Planner,72,0.000456012,$1.00,$72.00,,,,,YES
302021,22173,"Mirror Candle Plate w/Bevel Edge, 4""",Active,CTG,Candle Holders,Candle Plates,24,0.000194565,$1.28,$30.72,,,,,YES
302021,58448,"5""D Mirror candle plate, 12/dsp",Active,CTG,Candle Holders,Candle Plates,36,0.000255367,$1.12,$40.32,,,,,YES
302021,58454,"4""D Glass Mirror Candle Plate w/ Rhinestones, 12/dsp",Active,CTG,Candle Holders,Candle Plates,36,0.000319208,$1.40,$50.40,,,,,YES
302021,55440,"Deco Lite  3"" Mermaid Candle Holder  for Tea Light, 2 styles",Active,CTG,Candle Holders,Decorative,72,0.000228006,$0.50,$36.00,,,,,YES
302021,58392,"Deco Lite 2.5"" Glass Taper Holder,  12/dsp w/ egg crated tray box",Active,CTG,Candle Holders,Holders - Taper,96,0.000632337,$1.04,$99.84,,,,,YES
302021,22008,"Glass Votive Holder, Clear, 2.25""D x 2.5""H, 12/traybox",Active,CTG,Candle Holders,Holders - Tea Light,24,0.000133764,$0.88,$21.12,,,,,YES
302021,22010,"Glass 2-Way Candle Holder, Taper/ T-light, 2.2""D x 2""H, 12/traybox",Active,CTG,Candle Holders,Holders - Tea Light,12,9.42E-05,$1.24,$14.88,,,,,YES
302021,22011,"Glass 2-Way Candle Holder, Taper/ T-light, 2""D x 2.4""H, 12/traybox",Active,CTG,Candle Holders,Holders - Tea Light,60,0.00036481,$0.96,$57.60,,,,,YES
302021,26261,Glass Tealight Candle Holder /Replacement (UPC-N/A),Active,CTG,Candle Holders,Holders - Tea Light,72,0.000276647,$0.61,$43.68,,,,,YES
302021,58316,"3""D Glass Tealight Candle Holder,  12/pdq",Active,CTG,Candle Holders,Holders - Tea Light,84,0.000480333,$0.90,$75.84,,,,,YES
302021,22004,"Glass Votive Holder, Clear, 3""D, 12/traybox",Active,CTG,Candle Holders,Holders - Votive,36,0.000310088,$1.36,$48.96,,,,,YES
302021,65259,"Moon Phases Ceramic Hurricane Candle Holder, 4""D x 3.6""H",Inactive,CTG,Candle Holders,Holders - Votive,12,0.000304008,$4.00,$48.00,,,,,YES
302021,65262,"Celestial Votive Candle Holder, 3.5""D x 5""H",Active,CTG,Candle Holders,Holders - Votive,24,0.000875543,$5.76,$138.24,,,,,YES
302021,65263,"Celestial Votive Candle Holder, 4.1""D x 5.75""H",Active,CTG,Candle Holders,Holders - Votive,24,0.00114307,$7.52,$180.48,,,,,YES
302021,7471,"Deco Lite  2pk LED Tealight, b/c, Flickering Light, w/Batteries",Active,CTG,Candles & Incense,Candles LED/Flameless,1008,0.004748606,$0.74,$749.76,,,,,YES
302021,7474,"Deco Lite LED Votive, White, b/c,  Flickering Light (Battery incl.)",Active,CTG,Candles & Incense,Candles LED/Flameless,96,0.000334409,$0.55,$52.80,,,,,YES
302021,66326,"Deco Lite 2pk Submersible LED Tealights Colour Changing, 2xCR2032 (batteries incl.), blister",Active,CTG,Candles & Incense,Candles LED/Flameless,48,0.00037089,$1.22,$58.56,,,,,YES
302021,07471-C,"Deco Lite 2pk LED Tealight w/Clipstrip (12pc), b/c, Flickering Light, w/Batteries",Active,CTG,Candles & Incense,Candles LED/Flameless,144,0.000711379,$0.78,$112.32,,,,,YES
302021,85073,"3x6"" Pillar Candle, Ivory",Active,CTG,Candles & Incense,Candles Pillar,12,0.000304008,$4.00,$48.00,,,,,YES
302021,85217,"Frosted Scented Pillar Candle, 2.7""x 2.9"", Lavender Fields",Active,CTG,Candles & Incense,Candles Pillar,6,7.60E-05,$2.00,$12.00,,,,,YES
302021,85218,"Frosted Scented Pillar Candle, 2.7""x 5.8"", Lavender Fields",Active,CTG,Candles & Incense,Candles Pillar,6,0.000142884,$3.76,$22.56,,,,,YES
302021,85223,"Frosted Scented Pillar Candle, 2.7""x 2.9"", Juicy Melon",Active,CTG,Candles & Incense,Candles Pillar,6,7.60E-05,$2.00,$12.00,,,,,YES
302021,85229,"Frosted Scented Pillar Candle, 2.7""x 2.9"", Ocean Mist",Active,CTG,Candles & Incense,Candles Pillar,6,7.60E-05,$2.00,$12.00,,,,,YES
302021,85241,"Frosted Scented Pillar Candle, 2.7""x 2.9"", Wild Rose",Active,CTG,Candles & Incense,Candles Pillar,6,7.60E-05,$2.00,$12.00,,,,,YES
302021,85253,"Frosted Scented Pillar Candle, 2.7""x 2.9"", Vanilla Cream",Active,CTG,Candles & Incense,Candles Pillar,6,7.60E-05,$2.00,$12.00,,,,,YES
302021,88017,"Deco Lite Sm. Pillar, Mango,Coconut +Guava, 2.75x2.75"",shrink/col label",Inactive,CTG,Candles & Incense,Candles Pillar,6,7.79E-05,$2.05,$12.30,,,,,YES
302021,88131,"DecoLite Small Pillar, Lavender+ Bergamot, 2.75"" x 2.75""",Inactive,CTG,Candles & Incense,Candles Pillar,12,0.000155804,$2.05,$24.60,,,,,YES
302021,88133,"DecoLite Large Pillar, Lavender + Bergamot, 2.75"" x 5.25",Inactive,CTG,Candles & Incense,Candles Pillar,24,0.000513774,$3.38,$81.12,,,,,YES
302021,CA00367-6,"KG Radiance 2.75X3.6"" Pillar Unscented, White, 37Hrs (Az)",Active,CTG,Candles & Incense,Candles Pillar,36,0.000501613,$2.20,$79.20,,,,,YES
302021,CA01256-2,"KG Radiance 3"" Pillar-White Unscented, 33Hrs (Az)",Active,CTG,Candles & Incense,Candles Pillar,36,0.000402051,$1.76,$63.48,,,,,YES
302021,CA01271-5,"KG Radiance 6"" Pillar-White Unscented, 63Hrs (Az)",Active,CTG,Candles & Incense,Candles Pillar,36,0.000810941,$3.56,$128.04,,,,,YES
302021,CA01272-2,"KG Radiance 6"" Pillar-Ivory Unscented, 63Hrs (Az)",Active,CTG,Candles & Incense,Candles Pillar,24,0.000532014,$3.50,$84.00,,,,,YES
302021,CA01280-7,"KG Radiance 8"" Pillar-White Unscented, 110Hrs (Az)",Active,CTG,Candles & Incense,Candles Pillar,8,0.000293874,$5.80,$46.40,,,,,YES
302021,CA03700-8,"KG Enlighten 4"" Scented Pillar Vanilla Flower (Az)",Active,CTG,Candles & Incense,Candles Pillar,18,0.000433211,$3.80,$68.40,,,,,YES
302021,CA03704-6,"KG Enlighten 4"" Scented Pillar Jasmine Sandalwood (Az)",Active,CTG,Candles & Incense,Candles Pillar,24,0.000577615,$3.80,$91.20,,,,,YES
302021,CA03705-3,"KG Enlighten 4"" Scented Pillar Thai Lemongrass (Az)",Active,CTG,Candles & Incense,Candles Pillar,18,0.000433211,$3.80,$68.40,,,,,YES
302021,CA03706-0,"KG Enlighten 4"" Scented Pillar Pomegranate (Az)",Active,CTG,Candles & Incense,Candles Pillar,12,0.000288808,$3.80,$45.60,,,,,YES
302021,CA03732-9,"KG Enlighten 3Pk 2"" Min Pillars Scented, Vanilla Flower (Az)",Active,CTG,Candles & Incense,Candles Pillar,24,0.000478433,$3.15,$75.54,,,,,YES
302021,CA03738-1,"KG Enlighten 3Pk 2"" Min Pillars Scented, Pomegranate (Az)",Active,CTG,Candles & Incense,Candles Pillar,24,0.000465512,$3.06,$73.50,,,,,YES
302021,85384,"10"" Dinner Candle, Blue, 20/dsp, cello wrapped",Active,CTG,Candles & Incense,Candles Taper & Dinner,100,0.000481346,$0.76,$76.00,,,,,YES
302021,85385,"10"" Dinner Candle, Burgundy, 20/dsp, cello wrapped",Active,CTG,Candles & Incense,Candles Taper & Dinner,40,0.000192538,$0.76,$30.40,,,,,YES
302021,85386,"10"" Dinner Candle, Green, 20/dsp, cello wrapped",Active,CTG,Candles & Incense,Candles Taper & Dinner,120,0.000577615,$0.76,$91.20,,,,,YES
302021,85387,"10"" Dinner Candle, Ivory, 20/dsp, cello wrapped",Active,CTG,Candles & Incense,Candles Taper & Dinner,100,0.000481346,$0.76,$76.00,,,,,YES
302021,85388,"10"" Dinner Candle, Purple, 20/dsp, cello wrapped",Active,CTG,Candles & Incense,Candles Taper & Dinner,100,0.000481346,$0.76,$76.00,,,,,YES
302021,85389,"10"" Dinner Candle, Red, 20/dsp, cello wrapped",Active,CTG,Candles & Incense,Candles Taper & Dinner,240,0.001155231,$0.76,$182.40,,,,,YES
302021,85390,"10"" Dinner Candle, Lavender, 20/dsp, cello wrapped",Active,CTG,Candles & Incense,Candles Taper & Dinner,80,0.000385077,$0.76,$60.80,,,,,YES
302021,85391,"10"" Dinner Candle, Light Blue, 20/dsp, cello wrapped",Active,CTG,Candles & Incense,Candles Taper & Dinner,80,0.000385077,$0.76,$60.80,,,,,YES
302021,85392,"10"" Dinner Candle, White, 20/dsp, cello wrapped",Active,CTG,Candles & Incense,Candles Taper & Dinner,260,0.0012515,$0.76,$197.60,,,,,YES
302021,85395,"10"" Dinner Candle, Black, 20/dsp, cello wrapped",Active,CTG,Candles & Incense,Candles Taper & Dinner,160,0.000770154,$0.76,$121.60,,,,,YES
302021,85396,"10"" Dinner Candle, Orange, 20/dsp, cello wrapped",Active,CTG,Candles & Incense,Candles Taper & Dinner,60,0.000288808,$0.76,$45.60,,,,,YES
302021,85788,"5-pc 6.5"" All-Purpose / Emergency Candles, colour box, 5H",Active,CTG,Candles & Incense,Candles Taper & Dinner,396,0.00263347,$1.05,$415.80,,,,,YES
